z__sum_values,z__median,z__mean,z__length,z__standard_deviation,z__variance,z__root_mean_square,z__maximum,z__absolute_maximum,z__minimum,alpha__sum_values,alpha__median,alpha__mean,alpha__length,alpha__standard_deviation,alpha__variance,alpha__root_mean_square,alpha__maximum,alpha__absolute_maximum,alpha__minimum,beta__sum_values,beta__median,beta__mean,beta__length,beta__standard_deviation,beta__variance,beta__root_mean_square,beta__maximum,beta__absolute_maximum,beta__minimum,gamma__sum_values,gamma__median,gamma__mean,gamma__length,gamma__standard_deviation,gamma__variance,gamma__root_mean_square,gamma__maximum,gamma__absolute_maximum,gamma__minimum,x0__sum_values,x0__median,x0__mean,x0__length,x0__standard_deviation,x0__variance,x0__root_mean_square,x0__maximum,x0__absolute_maximum,x0__minimum,y0__sum_values,y0__median,y0__mean,y0__length,y0__standard_deviation,y0__variance,y0__root_mean_square,y0__maximum,y0__absolute_maximum,y0__minimum,z0__sum_values,z0__median,z0__mean,z0__length,z0__standard_deviation,z0__variance,z0__root_mean_square,z0__maximum,z0__absolute_maximum,z0__minimum,x__sum_values,x__median,x__mean,x__length,x__standard_deviation,x__variance,x__root_mean_square,x__maximum,x__absolute_maximum,x__minimum,y__sum_values,y__median,y__mean,y__length,y__standard_deviation,y__variance,y__root_mean_square,y__maximum,y__absolute_maximum,y__minimum
-447.21000000000004,-7.455,-7.453500000000001,60.0,0.02434645764787971,0.0005927500000000005,7.453539763092433,-7.41,7.53,-7.53,-4.069999999999999,0.08,-0.06783333333333333,60.0,0.5896781372541766,0.3477203055555556,0.59356690159296,1.11,1.51,-1.51,-1.6099999999999994,-0.005,-0.026833333333333324,60.0,0.3440227301921908,0.1183516388888889,0.34506762622226195,0.79,0.79,-0.67,1.339999999999999,0.05,0.022333333333333316,60.0,0.4822563863985859,0.2325712222222222,0.4827732386949385,1.76,1.76,-1.1,0.2300000000000001,0.01,0.003833333333333335,60.0,0.026146489035602634,0.0006836388888888888,0.02642599730063812,0.05,0.08,-0.08,-2.5999999999999996,-0.04,-0.04333333333333333,60.0,0.015776212754932312,0.00024888888888888893,0.04611579628139004,-0.01,0.09,-0.09,-4.409999999999999,-0.07,-0.07349999999999998,60.0,0.021819333934227535,0.0004760833333333333,0.07667028976946243,-0.03,0.15,-0.15,-18.88,-0.31,-0.31466666666666665,60.0,0.026737406173540635,0.0007148888888888889,0.3158005699804863,-0.27,0.41,-0.41,-389.68,-6.49,-6.494666666666666,60.0,0.01746106780494496,0.0003048888888888854,6.494690138874987,-6.46,6.55,-6.55
-447.01,-7.45,-7.450166666666666,60.0,0.015967849643023984,0.00025497222222222116,7.450183778493879,-7.41,7.5,-7.5,4.150000000000002,0.12,0.0691666666666667,60.0,0.5423384296011321,0.2941309722222222,0.5467311953784968,1.19,1.3,-1.3,-3.3300000000000005,-0.06,-0.05550000000000001,60.0,0.3681142259317525,0.13550808333333333,0.3722745402701255,0.76,0.98,-0.98,1.0800000000000003,0.03,0.018000000000000006,60.0,0.3804199433958916,0.14471933333333337,0.38084555049696106,0.79,0.79,-0.77,0.27999999999999997,0.0,0.004666666666666666,60.0,0.01910206504252587,0.0003648888888888889,0.019663841605003504,0.06,0.06,-0.02,-2.81,-0.045,-0.04683333333333333,60.0,0.017558631938609442,0.00030830555555555554,0.050016663889814426,0.0,0.1,-0.1,-4.069999999999999,-0.07,-0.06783333333333333,60.0,0.014729976993268598,0.00021697222222222221,0.0694142156430031,-0.03,0.11,-0.11,-19.730000000000004,-0.33,-0.3288333333333334,60.0,0.0205013549687711,0.00042030555555555544,0.3294717995013635,-0.27,0.36,-0.36,-389.64,-6.49,-6.494,60.0,0.017146428199482096,0.0002939999999999948,6.494022636240191,-6.45,6.55,-6.55
-405.26000000000005,-6.99,-6.987241379310346,58.0,0.3342608577838173,0.11173032104637334,6.995232120079583,-5.62,7.89,-7.89,-116.11999999999999,-1.1099999999999999,-2.0020689655172412,58.0,8.09761432696984,65.57135778834721,8.341440998474694,17.64,26.35,-26.35,52.410000000000004,1.0,0.9036206896551725,58.0,4.890793496820066,23.919861028537454,4.973569279633123,12.47,13.11,-13.11,-69.37,-0.51,-1.1960344827586207,58.0,3.071212239409806,9.432344619500595,3.2958827502580057,4.21,13.01,-13.01,1.32,0.015,0.022758620689655173,58.0,0.19956671258131026,0.03982687277051129,0.20086021902359585,0.47,0.47,-0.45,-0.9199999999999999,0.0,-0.01586206896551724,58.0,0.2994709961361098,0.08968287752675387,0.299890784717738,0.6,0.98,-0.98,-3.8599999999999994,-0.08499999999999999,-0.06655172413793102,58.0,0.33053014742848547,0.10925017835909633,0.33716362547704876,1.29,1.29,-0.99,-38.45,-0.64,-0.6629310344827587,58.0,0.21136672348191796,0.04467589179548157,0.695811359691592,-0.28,1.15,-1.15,-402.69,-6.92,-6.942931034482759,58.0,0.2995053889371243,0.0897034780023781,6.9493880901548595,-6.28,7.89,-7.89
-384.29999999999995,-6.865,-6.862499999999999,56.0,0.40776941137994016,0.16627589285714287,6.874604144447675,-6.02,8.15,-8.15,-17.170000000000005,0.305,-0.30660714285714297,56.0,9.55702775762156,91.33677955994897,9.561944755121731,20.28,25.45,-25.45,-8.290000000000006,0.07,-0.1480357142857144,56.0,7.537426715977044,56.81280149872449,7.538880292949913,21.1,22.36,-22.36,-4.550000000000001,-0.06,-0.08125000000000002,56.0,1.8945608825002167,3.5893609375,1.896302322943259,3.59,5.4,-5.4,-0.04000000000000015,0.025,-0.0007142857142857169,56.0,0.19587584572574412,0.03836734693877551,0.19587714808741,0.59,0.59,-0.48,-3.6100000000000003,-0.025,-0.06446428571428572,56.0,0.3479117275302188,0.12104257015306122,0.35383359688660754,0.78,1.16,-1.16,-5.62,-0.1,-0.10035714285714285,56.0,0.39939223598270573,0.1595141581632653,0.41180786088382804,0.69,1.44,-1.44,-37.599999999999994,-0.64,-0.6714285714285714,56.0,0.20419203646347728,0.041694387755102036,0.701791075951892,-0.1,1.21,-1.21,-400.16,-7.12,-7.145714285714286,56.0,0.36005881038904675,0.12964234693877552,7.154779870827614,-6.29,8.25,-8.25
64.36999999999999,1.14,1.091016949152542,59.0,0.3225097287469869,0.10401252513645506,1.1376864719572684,1.97,1.97,0.37,78.27999999999999,2.34,1.3267796610169489,59.0,7.7693442431391775,60.362709968399884,7.88181795255943,10.75,21.86,-21.86,164.9,2.53,2.794915254237288,59.0,5.511909562639473,30.381147026716466,6.180024134668467,15.53,15.53,-7.91,458.65000000000003,9.06,7.773728813559322,59.0,9.714160012065749,94.36490474001724,12.441694595463257,24.06,24.06,-18.03,2.96,0.01,0.05016949152542373,59.0,0.4286774755597544,0.1837643780522838,0.4316032390195924,1.97,1.97,-0.8,6.35,0.12,0.10762711864406779,59.0,0.5284365779274726,0.2792452168916978,0.5392854657408468,1.18,1.62,-1.62,7.259999999999999,0.14,0.1230508474576271,59.0,0.32313744904275343,0.10441781097385808,0.3457735126262541,1.03,1.03,-0.61,407.63,6.98,6.908983050847458,59.0,0.6604561723876381,0.4362023556449296,6.940479029039881,8.96,8.96,5.87,-402.11999999999995,-6.94,-6.815593220338982,59.0,0.7742536508704623,0.5994687158862396,6.8594299807649435,-5.62,8.43,-8.43
-386.34999999999997,-6.82,-6.778070175438596,57.0,0.3868788223017425,0.14967522314558324,6.789102335825834,-5.53,7.41,-7.41,-0.21000000000000374,1.07,-0.003684210526315855,57.0,9.657881906392356,93.27468291782087,9.65788260910372,14.63,23.96,-23.96,9.66,-0.44,0.16947368421052633,57.0,6.586613596557802,43.383478670360105,6.588793516266844,16.44,16.44,-14.73,-2.660000000000001,0.12,-0.04666666666666668,57.0,1.9825115502270412,3.9303520467836264,1.9830607213500557,4.53,4.53,-4.48,1.13,0.03,0.01982456140350877,57.0,0.1973374634590623,0.03894207448445675,0.19833075333719238,0.59,0.59,-0.41,-1.84,0.0,-0.032280701754385965,57.0,0.3445822161149142,0.11873690366266541,0.34609095245097216,0.59,0.94,-0.94,-1.31,-0.06,-0.02298245614035088,57.0,0.3942791108289566,0.15545601723607264,0.3949483643798462,1.17,1.17,-0.67,-35.8,-0.62,-0.6280701754385964,57.0,0.2002931062436777,0.04011732840874115,0.659234005254743,-0.07,1.07,-1.07,-406.16,-7.12,-7.12561403508772,57.0,0.34386868946225685,0.11824567559249002,7.1339064370533745,-6.5,8.01,-8.01
-366.98,-6.6850000000000005,-6.553214285714286,56.0,0.5046643408630884,0.2546860969387755,6.572617710732047,-5.1,7.34,-7.34,387.73,5.74,6.92375,56.0,12.292688965760444,151.11020200892858,14.108455481427745,31.42,31.42,-21.89,-334.65999999999997,-3.165,-5.976071428571428,56.0,10.28032303525447,105.68504170918368,11.89110892341717,10.31,36.06,-36.06,188.43,2.1399999999999997,3.3648214285714286,56.0,4.124037546191591,17.00768568239796,5.322566009789961,15.92,15.92,-2.16,0.8200000000000003,0.01,0.014642857142857148,56.0,0.226463212762457,0.05128558673469387,0.22693611435820435,0.63,0.63,-0.41,-1.93,-0.01,-0.03446428571428571,56.0,0.23876108532871712,0.05700685586734693,0.24123565834499439,0.44,0.82,-0.82,-2.3400000000000003,-0.055,-0.041785714285714294,56.0,0.3258401620802595,0.10617181122448979,0.3285085343531537,1.27,1.27,-0.77,-50.120000000000005,-0.6799999999999999,-0.8950000000000001,56.0,0.4780167361086848,0.22849999999999998,1.0146551138194693,-0.26,1.96,-1.96,-407.77,-7.1850000000000005,-7.281607142857142,56.0,0.3485468649863843,0.12148491709183683,7.289944272763681,-6.64,8.21,-8.21
-439.75000000000006,-7.46,-7.453389830508476,59.0,0.026464569822755062,0.000700373455903478,7.453436813912295,-7.37,7.5,-7.5,-5.12,-0.18,-0.08677966101694916,59.0,0.6972328859236664,0.48613369721344446,0.70261255808565,1.27,1.65,-1.65,7.69,0.1,0.13033898305084746,59.0,0.4021044897582115,0.1616880206837116,0.4227011606163871,1.06,1.06,-0.74,3.54,0.05,0.06,59.0,0.5573910169375821,0.3106847457627119,0.5606110467719236,2.06,2.06,-1.51,0.28,0.01,0.004745762711864407,59.0,0.030440602468669354,0.0009266302786555588,0.030808319369496306,0.08,0.09,-0.09,-2.63,-0.05,-0.044576271186440676,59.0,0.023529428663156986,0.0005536340132145935,0.05040513829067127,0.03,0.1,-0.1,-4.03,-0.07,-0.06830508474576272,59.0,0.024366727966070433,0.000593737431772479,0.07252118334595972,0.01,0.1,-0.1,-19.169999999999998,-0.32,-0.3249152542372881,59.0,0.0313737924397738,0.0009843148520540075,0.3264264653610911,-0.25,0.43,-0.43,-382.88000000000005,-6.49,-6.4894915254237295,59.0,0.023823057397714006,0.000567538063774776,6.4895352527442345,-6.43,6.55,-6.55
-435.10999999999996,-7.470000000000001,-7.501896551724137,58.0,0.3425686787248388,0.11735329964328182,7.509714053971282,-6.56,9.09,-9.09,190.95999999999998,2.885,3.292413793103448,58.0,5.506904853922444,30.326001070154582,6.41607275949801,14.81,14.81,-7.15,-87.89999999999999,-1.17,-1.51551724137931,58.0,3.45912495034749,11.965545422116525,3.77655106294546,8.94,9.87,-9.87,-18.51,-0.16,-0.3191379310344828,58.0,1.9749755864774445,3.9005285671819263,2.00059430825115,4.37,8.28,-8.28,1.5699999999999998,0.01,0.027068965517241375,58.0,0.16420139674202924,0.026962098692033292,0.16641763003422114,0.64,0.64,-0.37,-3.78,-0.04,-0.06517241379310344,58.0,0.11405143091681755,0.013007728894173605,0.1313589449325515,0.13,0.38,-0.38,-6.6499999999999995,-0.09,-0.1146551724137931,58.0,0.2904824495692105,0.08438005350772891,0.3122913096276704,0.95,1.59,-1.59,3.8,0.04,0.06551724137931034,58.0,0.19155599175853755,0.03669369797859691,0.20245050480685825,0.8,0.8,-0.24,-377.30999999999995,-6.525,-6.505344827586206,58.0,0.2001138944429102,0.04004557074910821,6.508421997423932,-5.96,6.89,-6.89
-424.01,-7.07,-7.066833333333333,60.0,0.025851606440520352,0.0006683055555555534,7.066880617830378,-7.0,7.12,-7.12,2.83,-0.075,0.04716666666666667,60.0,1.2426196678344057,1.5441036388888887,1.2435145086943429,2.71,2.71,-2.29,4.289999999999999,0.015,0.07149999999999998,60.0,0.7521653741033284,0.56575275,0.7555560866011205,1.69,1.69,-1.39,24.19,0.44999999999999996,0.4031666666666667,60.0,0.9210745385448212,0.8483783055555555,1.0054460038543425,2.49,2.49,-1.19,0.7700000000000001,0.01,0.012833333333333335,60.0,0.04066495898053863,0.0016536388888888894,0.042641919906745915,0.1,0.1,-0.06,-1.6400000000000003,-0.02,-0.027333333333333338,60.0,0.028569603116288162,0.0008162222222222222,0.03953901027255656,0.04,0.09,-0.09,-4.860000000000001,-0.08,-0.08100000000000002,60.0,0.023144473782453268,0.0005356666666666667,0.08424171571535488,-0.02,0.13,-0.13,-16.82,-0.28,-0.2803333333333333,60.0,0.04582454461190955,0.002099888888888889,0.2840539854792864,-0.17,0.35,-0.35,-414.25,-6.9,-6.904166666666667,60.0,0.02715950825933514,0.0007376388888888936,6.904220086295049,-6.84,6.96,-6.96
244.27999999999997,4.07,4.071333333333333,60.0,0.08305553697510014,0.0068982222222222275,4.072180415125702,4.25,4.25,3.88,0.5499999999999999,-0.05,0.009166666666666665,60.0,0.8565011999732142,0.7335943055555557,0.8565502514933572,2.18,2.18,-1.91,5.350000000000001,0.025,0.08916666666666669,60.0,0.6267303823991799,0.39279097222222226,0.6330415994756322,1.37,1.37,-0.98,5.8500000000000005,0.10500000000000001,0.0975,60.0,0.49919476826852527,0.24919541666666664,0.5086272374408066,1.16,1.39,-1.39,1.1900000000000002,0.03,0.019833333333333335,60.0,0.04492555570669723,0.0020183055555555557,0.04910872291830309,0.1,0.1,-0.09,-0.15000000000000005,0.0,-0.002500000000000001,60.0,0.030530039851486168,0.0009320833333333335,0.03063222703842039,0.06,0.07,-0.07,-0.6099999999999999,-0.01,-0.010166666666666664,60.0,0.08389460981228505,0.007038305555555556,0.08450838222724813,0.17,0.2,-0.2,257.34999999999997,4.3,4.289166666666666,60.0,0.0446203117674252,0.0019909722222222243,4.289398753516239,4.37,4.37,4.18,-469.84,-7.83,-7.830666666666667,60.0,0.029374970449157746,0.0008628888888888908,7.8307217632433685,-7.76,7.89,-7.89
