y0__root_mean_square,z0__variance,y__mean,z__minimum,beta__length,beta__root_mean_square,label
0.057238016005016,0.0012054421768707,-6.9957142857142856,-7.04,21.0,0.9152985461429668,chatting
0.222995781673259,0.0601636311404768,-7.073389830508475,-7.53,59.0,4.005265390390209,chatting
0.4253605281962213,0.1225948291782086,-7.2001754385964905,-7.42,57.0,8.576944718357138,chatting
0.3460909524509721,0.1554560172360726,-7.12561403508772,-7.41,57.0,6.588793516266844,chatting
0.3538335968866075,0.1595141581632653,-7.145714285714286,-8.15,56.0,7.538880292949913,chatting
0.2539422506529125,0.1334794166666666,-7.150666666666666,-7.56,60.0,5.347502688171367,chatting
0.2580204361180436,0.1125311074380165,-7.119818181818181,-7.84,55.0,6.456246024376142,chatting
0.3051872961220465,0.1967211415816326,-7.092321428571429,-8.14,56.0,7.875343643295827,chatting
0.248664356641942,0.1754682805268778,-7.068301886792453,-7.72,53.0,6.229744990086628,chatting
0.2183910319979803,0.0795122448979591,-7.086071428571429,-7.46,56.0,5.957842670439887,chatting
0.2412356583449943,0.1061718112244897,-7.281607142857142,-7.34,56.0,11.89110892341717,chatting
0.1815050076350792,0.026484630853203,-7.459322033898306,-7.11,59.0,6.5836617239128605,chatting
0.2929411979468669,0.2001571570247934,-7.183090909090908,-7.6,55.0,5.860568852315215,chatting
0.299890784717738,0.1092501783590963,-6.942931034482759,-7.89,58.0,4.973569279633123,chatting
0.2500841963482657,0.0811995075407817,-6.990350877192983,-7.68,57.0,6.164581914082949,chatting
0.1540292180074936,0.0683236388888888,-7.012666666666666,-7.48,60.0,4.136208005730208,chatting
0.2276074963919095,0.0621,-7.142241379310346,-7.66,58.0,5.490363815594209,chatting
0.273367563111287,0.1417729147429978,-7.137719298245614,-8.11,57.0,5.889129742398873,chatting
0.260427367596233,0.1714083531510107,-7.083793103448276,-7.72,58.0,5.076615081888243,chatting
0.2155979038403455,0.1126201292705448,-7.054210526315789,-7.64,57.0,6.559216764325106,chatting
0.2756615419573171,0.1527202806122449,-7.052857142857143,-7.73,56.0,6.936640809086608,chatting
0.2293318631334858,0.1195497324613555,-7.0760344827586215,-7.92,58.0,5.272894742503139,chatting
0.2403717359187045,0.1308177295918367,-7.099285714285713,-7.47,56.0,4.058549177793886,chatting
0.1749077679027643,0.0842358347107437,-7.059818181818184,-8.12,55.0,3.791924193718684,chatting
0.2156182461439092,0.1410562019082794,-6.9926315789473685,-7.94,57.0,3.6627609181954055,chatting
0.2324750370623539,0.0952300701530612,-7.013928571428572,-7.68,56.0,3.8572124001667314,chatting
0.1880542655183897,0.1259342143062338,-7.092542372881355,-8.23,59.0,4.025342179370215,chatting
0.258935066032109,0.104280947983995,-7.542280701754386,-7.16,57.0,14.03243117073458,chatting
0.2551960031034969,0.0702480833333333,-7.375833333333334,-7.36,60.0,10.030651441124515,chatting
0.1473455607940541,0.0755464285714285,-7.451607142857143,-6.78,56.0,6.084336887216458,chatting
0.3906809170504344,0.2746666666666666,-7.1249122807017535,-7.86,57.0,8.437153527649167,chatting
0.2728363157140446,0.190340338882283,-7.223103448275862,-7.41,58.0,6.30937220222479,chatting
0.2525345208293834,0.1201163434903047,-7.180526315789474,-7.56,57.0,5.165514868785988,chatting
0.3251369482044747,0.1474331178824253,-7.096140350877193,-7.7,57.0,3.8449200936190846,chatting
0.1815843642936588,0.0230311979316288,-7.180338983050849,-7.23,59.0,4.364373098438409,chatting
0.1749527781324754,0.0309060040218328,-6.996779661016951,-7.44,59.0,3.884075921337257,chatting
0.2810897995478243,0.1022542327331362,-7.619016393442624,-7.73,61.0,12.108651493193062,chatting
0.2697796035336226,0.125584690844233,-8.163620689655172,-7.02,58.0,36.87338447659261,chatting
0.3461886071553163,0.1545694411414982,-8.292758620689655,-6.12,58.0,27.66783910408717,chatting
0.345998554910277,0.0946076388888888,-7.257499999999999,-7.89,60.0,17.659567425808216,chatting
0.1313589449325515,0.0843800535077289,-6.505344827586206,-9.09,58.0,3.77655106294546,chatting
0.24587633561161,0.1502786266349584,-7.099310344827587,-9.13,58.0,17.54150831009419,chatting
0.3709862116450815,0.1970745562130177,-8.588461538461539,-6.38,26.0,23.66246313337776,chatting
0.1712742938123822,0.0592010816657652,-7.522093023255814,-6.85,43.0,20.873689570343565,chatting
0.1504794597166343,0.1165338695777075,-7.395762711864407,-7.83,59.0,10.231752587750991,chatting
0.2196474447836805,0.0382943333333333,-7.431166666666667,-7.15,60.0,24.294943678332192,chatting
0.1842914358654068,0.0397483055555555,-7.099666666666667,-7.33,60.0,9.36430367583908,chatting
0.0653014985607965,0.0033880385487528,-6.504761904761905,-7.55,42.0,1.5677258324446548,chatting
0.0279880927062444,0.0049743055555555,-7.816666666666666,3.93,12.0,0.6884463184107628,calling
0.0237346441585572,0.0040394166666666,-7.825833333333334,3.94,60.0,0.498798556533597,calling
0.0306322270384203,0.0070383055555555,-7.830666666666667,3.88,60.0,0.6330415994756322,calling
0.1149420143666652,0.0133082222222222,-7.703166666666665,2.71,60.0,8.762532358475678,calling
0.2698113195330177,0.0852842249657064,-5.011111111111112,0.63,54.0,11.49243543476413,calling
0.3087447705360098,0.0896132222222221,-4.5515,0.14,60.0,7.261702968312599,calling
0.8220837345834466,1.005274972222222,-4.740666666666668,-2.96,60.0,14.13039737587022,calling
0.3682413158061798,0.2501803055555556,-6.313666666666666,-1.56,60.0,7.27742010147369,calling
0.091914815635638,0.0152280833333333,-6.561833333333332,-0.62,60.0,2.8083067258878023,calling
0.0667957084449792,0.0040939999999999,-6.560833333333332,-0.5,60.0,0.9780473744490432,calling
0.1543588891728191,0.0309448888888888,-6.322333333333334,-0.63,60.0,9.290747458269076,calling
0.0935057930469194,0.0155006666666666,-6.036333333333333,1.19,60.0,4.0601775412741095,calling
0.0437416658728646,0.0027043055555555,-6.189500000000001,1.69,60.0,1.076605777432018,calling
0.0920597631976098,0.0051782222222222,-6.149166666666667,1.53,60.0,1.7577115804363357,calling
0.1075949193348211,0.0127094166666666,-6.078,1.37,60.0,2.386405944790897,calling
0.158871016865884,0.0302860833333333,-6.731833333333333,0.28,60.0,3.3535123378332754,calling
0.295073437186971,0.1094489999999999,-6.090166666666666,0.53,60.0,10.229717004883373,calling
0.2235136088325123,0.0925054166666666,-6.8345,0.74,60.0,9.322428510497325,calling
1.3886432906543154,0.3173905304378783,-7.406037735849058,0.17,53.0,11.467337537051888,calling
0.4543952024394624,0.0910982222222222,-7.403000000000001,0.29,60.0,10.778928440867086,calling
0.5392854657408468,0.104417810973858,-6.815593220338982,0.37,59.0,6.180024134668467,calling
0.0967310526755712,0.0070483947681331,-7.7,1.37,58.0,5.094039620494958,calling
0.0863616427202107,0.0092078888888888,-7.56,1.51,60.0,2.937328151001632,calling
0.1377800179029359,0.0319912222222222,-6.926833333333333,0.5,60.0,8.247375744239296,calling
0.0859069263796581,0.0076028888888888,-6.560333333333333,0.67,60.0,2.398463744427531,calling
0.1397276262011544,0.0305904761904761,-6.356666666666667,1.54,21.0,7.331964590879089,calling
0.0453557367611072,0.0128408163265306,-4.1242857142857146,-9.09,7.0,1.751452458471458,reading
0.0449104570511409,0.009309968399885,-4.104406779661017,-9.21,59.0,1.5887592429954231,reading
0.1111155554666702,0.0106114166666666,-4.093500000000001,-9.17,60.0,2.1264328502604237,reading
0.1265635545223558,0.009244,-4.0761666666666665,-9.14,60.0,2.381902600863435,reading
0.1175501288254727,0.0155391023918301,-4.074754098360655,-9.53,61.0,1.6099460331042768,reading
0.0969273710271628,0.041675725366274,-4.149830508474577,-9.58,59.0,5.150307214795993,reading
0.290711770200887,0.0328016388888888,-4.058666666666666,-9.46,60.0,4.368414281330622,reading
0.1833121199848316,0.0361048888888888,-4.041333333333333,-9.67,60.0,6.0123065457443206,reading
0.115083718635965,0.0122322493953238,-4.038852459016393,-9.22,61.0,2.2150887189426265,reading
0.1179916687665069,0.0114195920712438,-4.025762711864407,-9.17,59.0,3.661891240551407,reading
0.0988789622737206,0.0182710024187046,-3.9580327868852474,-9.27,61.0,4.61124107614155,reading
0.0741734111070418,0.0089517954610744,-3.943898305084746,-9.25,59.0,2.596607956807483,reading
0.0569120641942238,0.0111181844297615,-3.948305084745763,-9.24,59.0,1.65544299975074,reading
0.0693690778770861,0.0069191438763376,-3.98,-9.24,58.0,1.5513314637255404,reading
0.0845237380567256,0.0114708949207202,-4.110819672131147,-9.17,61.0,2.6463569143320007,reading
0.0584691719438253,0.008220224073542,-4.205084745762711,-9.08,59.0,1.549319697616902,reading
0.0612974473300505,0.0138479441010481,-4.2219672131147545,-9.17,61.0,2.210116086262009,reading
0.0857019695585048,0.011090368608799,-4.091551724137932,-9.19,58.0,2.8465971821178666,reading
0.1181690925167385,0.012859392636388,-4.093442622950819,-9.21,61.0,2.944241114057223,reading
0.0734260124911112,0.0060786266349583,-4.082586206896552,-9.26,58.0,1.593477546015372,reading
0.0809472607096339,0.0069935501209352,-4.082786885245902,-9.17,61.0,1.3966611239244713,reading
0.0871585346910532,0.0049440390692329,-4.085762711864406,-9.13,59.0,1.5924876605966347,reading
0.0540491579528287,0.0114829346949744,-4.077704918032787,-9.27,61.0,2.1095100821956847,reading
0.0811660707098893,0.009667063020214,-4.076379310344827,-9.18,58.0,2.262810656896754,reading
0.0701902177419807,0.0092616388888888,-4.067666666666667,-9.13,60.0,1.5152073565467314,reading
0.1006504270958463,0.0066581442114334,-4.116440677966102,-9.08,59.0,1.453056393040522,reading
0.0608815027495969,0.0079003493684493,-4.130983606557377,-9.15,61.0,1.4749742981923002,reading
0.0722519133521794,0.0088758402757828,-4.097796610169492,-9.17,59.0,1.7582334161773607,reading
0.050480450295822,0.0070096313912009,-4.083793103448276,-9.09,58.0,1.1309333953985028,reading
0.0961855845055103,0.010949,-3.9961666666666655,-9.28,60.0,2.8303960264716785,reading
0.0539753029943633,0.0085209722222222,-3.9936666666666665,-9.16,60.0,2.476741474868407,reading
0.082019013917919,0.0124815857512209,-4.0086440677966095,-9.25,59.0,2.2993816412686674,reading
0.0798666922101458,0.0064300456866433,-3.967868852459016,-9.17,61.0,2.0866126758496395,reading
0.0831376232928249,0.0081314564780235,-3.90322033898305,-9.24,59.0,1.70718571070855,reading
0.1064346434829061,0.0050582222222222,-3.898833333333333,-9.14,60.0,1.602502210086879,reading
0.0694063497045504,0.0083242568370986,-3.952931034482759,-9.19,58.0,1.4059461165914646,reading
0.0517560481933287,0.007827358237033,-3.9395081967213113,-9.22,61.0,1.4330021221084124,reading
0.0524485219775268,0.0085438667049698,-4.09864406779661,-9.17,59.0,1.616256398521816,reading
0.0597215762238963,0.0143669722222222,-4.398833333333333,-9.07,60.0,1.8178847598239003,reading
0.0582076935913143,0.0082823326630278,-4.317118644067797,-9.03,59.0,1.6068597652205827,reading
0.0983785206909177,0.0084480833333333,-4.271333333333334,-9.09,60.0,1.4320451575747648,reading
0.0833966426182733,0.0164536388888888,-4.347666666666666,-9.15,60.0,2.310264414881264,reading
0.0587792480387423,0.0110080833333333,-4.333333333333333,-9.07,60.0,1.3904106108149012,reading
0.1183215956619923,0.0088997989083596,-4.294576271186441,-9.06,59.0,1.4591964354699252,reading
0.0607453701939497,0.0074516388888888,-4.294333333333333,-9.14,60.0,1.3741003117191506,reading
0.064941445197561,0.0078694234404536,-4.268695652173912,-9.18,46.0,1.371040544226553,reading
0.1161641840115051,0.0355868512110726,-4.800000000000001,-9.08,17.0,5.021130057947467,chatting
0.2066147506167306,0.1355373365041617,-4.778103448275862,-9.82,58.0,12.305620666996036,chatting
0.331168961945307,0.1057765010054582,-4.816949152542373,-9.46,59.0,15.979787391725392,chatting
0.3617813072640905,0.1740774234693878,-4.935357142857143,-9.42,56.0,12.974676778247696,chatting
0.1796086280200905,0.1116606652949245,-4.611851851851852,-9.47,54.0,12.12912197976424,chatting
0.1750079363279785,0.1016617283950617,-4.713703703703704,-9.67,54.0,13.971362509446612,chatting
0.1617014793409529,0.1475652816251154,-4.584736842105264,-9.91,57.0,13.410788665532648,chatting
0.2086949242999729,0.1252341517857143,-4.5060714285714285,-9.81,56.0,15.215811383933117,chatting
0.231390383192479,0.2188249199003203,-4.5775471698113215,-9.72,53.0,15.582015818921892,chatting
0.1958452377334132,0.1579606823979591,-4.647142857142858,-9.71,56.0,14.215009296012235,chatting
0.1968657927393105,0.1606880886426592,-4.660350877192983,-9.76,57.0,15.405107093474015,chatting
0.2654806960967218,0.1664385454545455,-4.604727272727272,-9.76,55.0,12.0518170640553,chatting
0.1902030309497094,0.1055675592489996,-4.606491228070175,-10.06,57.0,17.150134263706448,chatting
0.1773716840020252,0.1430162946428571,-4.592321428571429,-9.53,56.0,11.274269694435072,chatting
0.2388789607620077,0.1744711603570329,-4.606842105263159,-9.78,57.0,16.685771383627028,chatting
0.2061310262915313,0.1309945555555555,-4.492500000000001,-9.89,60.0,11.83892168513107,chatting
0.2664515501389109,0.1897651785714285,-4.4957142857142856,-9.63,56.0,14.798693776816926,chatting
0.2200265135538593,0.1496687499999999,-4.437333333333332,-9.72,60.0,6.791013670039743,chatting
0.0757344986496529,0.022912213010204,-4.421785714285714,-9.35,56.0,2.713694766497199,chatting
0.1827422688983182,0.1449149276700523,-4.441754385964912,-9.55,57.0,6.498904901002992,chatting
0.2062723342139439,0.1041557669441141,-4.371896551724138,-9.7,58.0,11.69131065482336,chatting
0.1848470206755618,0.1090078254847645,-4.582894736842105,-9.25,38.0,14.10905065999537,chatting
0.0494252682628748,0.003334693877551,-5.035714285714285,-8.52,7.0,1.4091892299170774,reading
0.01,0.0,-4.95,-8.33,1.0,1.13,reading
0.1408900280360537,0.0004,-5.055,-8.25,2.0,9.366803083229623,reading
0.06,0.0,-5.19,-8.41,1.0,3.45,reading
0.17,0.0,-4.95,-8.52,1.0,0.31,reading
0.19,0.0,-4.95,-8.26,1.0,0.18,reading
0.05,0.0,-5.17,-8.41,1.0,1.99,reading
0.01,0.0,-5.01,-8.43,1.0,6.63,reading
0.0570526073023836,0.00448875,-4.999999999999999,-8.57,20.0,2.608314589922005,reading
0.0679869268479037,0.0181333333333333,-5.29,-8.48,9.0,5.461197467385499,reading
0.25,0.0,-4.97,-8.32,1.0,0.71,reading
0.08,0.0074712802768166,-5.021176470588236,-8.61,17.0,1.059783551707889,reading
0.07,0.0,-5.02,-8.42,1.0,2.33,reading
0.27,0.0,-4.94,-8.35,1.0,1.71,reading
0.01,0.0,-5.09,-8.39,1.0,3.69,reading
0.1060660171779821,0.0025,-5.035,-8.42,2.0,0.8350149699256894,reading
0.03,0.0,-5.28,-8.21,1.0,4.21,reading
0.0523102632029665,0.000892561983471,-5.151818181818182,-8.35,11.0,1.7952057365003145,reading
0.2121320343559642,2.499999999999997e-05,-5.05,-8.38,2.0,4.911873369703255,reading
0.1843908891458577,0.0024999999999999,-5.07,-8.44,2.0,2.730613484182629,reading
0.14,0.0,-5.09,-8.51,1.0,0.07,reading
0.051478150704935,0.0036187499999999,-5.2675,-8.3,4.0,1.2054148663427044,reading
0.1156143013068308,0.0066888888888888,-5.2,-8.45,3.0,3.8827009499402174,reading
0.0651920240520264,0.004225,-5.125,-8.39,2.0,0.8881722805852478,reading
0.11,0.0,-5.09,-8.36,1.0,0.61,reading
0.0244948974278317,0.0084666666666666,-5.226666666666667,-8.4,3.0,1.461665716457312,reading
0.09,0.0,-5.03,-8.41,2.0,0.7731752712031081,reading
0.09,0.0,-5.11,-8.49,1.0,4.45,reading
0.0737111479583199,0.0003555555555555,-5.09,-8.38,3.0,1.9708542986904607,reading
0.1,0.0,-5.02,-8.31,1.0,1.22,reading
0.1093313007941153,0.0138488888888888,-4.994333333333333,-8.68,30.0,2.731699104952813,reading
0.0282842712474619,0.0001,-5.005,-8.37,2.0,0.6741290677607664,reading
0.04,0.0,-5.02,-8.49,1.0,2.39,reading
0.121037184369102,0.000625,-4.91,-8.39,2.0,1.699014420186009,reading
0.19,0.0,-4.79,-8.49,1.0,0.03,reading
0.0919238815542511,0.0025,-4.895,-8.57,2.0,1.0815729286552989,reading
0.1303840481040529,0.0036,-4.855,-8.55,2.0,0.9976472322419384,reading
0.05,0.0,-5.03,-8.35,1.0,4.54,reading
0.0962635271879576,0.0028666666666666,-4.903333333333333,-8.63,3.0,0.6466838485689896,reading
0.1151086443322133,0.013225,-4.88,-8.51,2.0,0.5650221234606659,reading
0.192873015219859,0.070978698224852,-4.966923076923076,-9.01,13.0,15.004697213257534,chatting
0.0638357266740185,0.0248283055555555,-5.028333333333333,-8.78,60.0,4.129181920590728,chatting
0.037280430636925,0.0043146222349899,-5.0045762711864406,-8.58,59.0,0.9722636526012332,chatting
0.0354173116556336,0.0053699599876885,-4.994561403508772,-8.65,57.0,0.9319428865867528,chatting
0.1751304932191205,0.0598337693222354,-5.087586206896551,-9.45,58.0,9.92474389489776,chatting
0.1110780506370783,0.0445993333333333,-5.145833333333333,-8.88,60.0,8.195088061353175,chatting
0.1209614263584332,0.0362036388888888,-5.166833333333333,-8.66,60.0,6.381971873958706,chatting
0.0911409165340499,0.0281782222222222,-5.161166666666666,-8.89,60.0,5.934469226476788,chatting
0.1518606817667649,0.0456248888888888,-5.165000000000001,-8.93,60.0,8.268342639247601,chatting
0.1177497346069196,0.0579143055555555,-5.21,-8.98,60.0,6.630446817522933,chatting
0.1893365610053518,0.0752276666666666,-5.255166666666668,-8.93,60.0,6.488884983826832,chatting
0.1412798640995949,0.0685632222222222,-5.219999999999999,-8.88,60.0,9.099560612102836,chatting
0.1239892468455766,0.04462475,-5.176666666666666,-8.88,60.0,8.354669253377617,chatting
0.1650706919272265,0.0767443055555555,-5.137833333333334,-9.27,60.0,6.981188771739856,chatting
0.1041393297462587,0.0310536388888888,-5.117166666666667,-8.86,60.0,8.50857342135958,chatting
0.1093617849159385,0.0435180833333333,-5.087666666666667,-8.92,60.0,6.69425574653374,chatting
0.1501055184417504,0.0593576666666666,-5.176833333333334,-9.09,60.0,11.01557397505913,chatting
0.1276061649503398,0.0565836388888888,-5.1193333333333335,-9.06,60.0,7.53447554025273,chatting
0.1334291322512941,0.0854694166666666,-5.143000000000001,-9.47,60.0,10.759574495923774,chatting
0.1659668641626996,0.0908998888888889,-5.099166666666666,-9.26,60.0,10.187455766775138,chatting
0.128666234887013,0.0612549999999999,-4.732666666666666,-9.25,60.0,6.882257987027224,chatting
0.1326335804638729,0.04609475,-4.8635,-9.09,60.0,8.552801100614154,chatting
0.1024207010325549,0.0262073333333333,-5.118166666666666,-8.76,60.0,8.388869013957324,chatting
0.1408012784032872,0.0739543055555555,-4.906833333333334,-9.51,60.0,11.465700807190114,chatting
0.1915637404799423,0.0553745555555555,-4.825333333333335,-9.31,60.0,8.387740855955593,chatting
0.1358737158786299,0.0619723333333333,-4.812499999999998,-9.31,60.0,8.314523939067909,chatting
0.1747045124393376,0.0995239999999999,-4.974666666666668,-9.5,60.0,10.995405479865974,chatting
0.1463841976899601,0.0776978888888889,-5.017499999999999,-9.0,60.0,13.46709019548519,chatting
0.1249266451429264,0.0324894166666666,-4.968166666666668,-8.87,60.0,8.816542689739556,chatting
0.1541265713626304,0.0595698888888889,-4.952999999999999,-9.13,60.0,8.874364108674678,chatting
0.1438170133653641,0.0546228888888888,-4.985833333333333,-9.18,60.0,8.222721062195086,chatting
0.1366016105322335,0.0551522222222222,-5.028333333333333,-9.14,60.0,8.274687003143985,chatting
0.1453902793632825,0.0872765555555555,-5.006833333333334,-9.67,60.0,8.394102691771169,chatting
0.1280299444140575,0.0468776388888888,-4.956999999999999,-9.03,60.0,9.076434046474418,chatting
0.1481946917627843,0.0432880833333333,-4.990500000000001,-9.16,60.0,10.758810962803151,chatting
0.1622960258293468,0.0698416388888888,-4.971166666666667,-9.08,60.0,7.930328912893001,chatting
0.1500388838490431,0.0694962222222222,-4.9645,-9.04,60.0,5.54555602862929,chatting
0.145155089473294,0.0405549722222222,-4.946166666666667,-9.03,60.0,6.843565712891684,chatting
0.1328344834747363,0.1055743055555555,-4.962166666666666,-9.18,60.0,6.5753461252368055,chatting
0.155943365788139,0.0804145555555555,-4.9785,-9.15,60.0,9.373490189536303,chatting
0.2097021697551077,0.0569578888888888,-4.955833333333333,-9.23,60.0,7.500522204042419,chatting
0.1908358806234648,0.0730789999999999,-5.004500000000001,-9.4,60.0,8.119235390930191,chatting
0.1104385198500354,0.0387376388888888,-4.996166666666667,-9.01,60.0,5.592390067463702,chatting
0.1037625494418225,0.0430645555555555,-4.974666666666667,-8.88,60.0,5.015889751579475,chatting
0.1152967186581358,0.03178875,-4.978166666666667,-8.76,60.0,5.722388487336385,chatting
0.1393855564014196,0.0532732222222222,-5.0155,-8.85,60.0,5.404991520190696,chatting
0.1364062559660174,0.0429273333333333,-5.010166666666667,-8.98,60.0,4.746150018699367,chatting
0.1027210441108627,0.0900676378772112,-5.026451612903225,-9.05,31.0,8.500136811043198,chatting
0.117366945943055,0.0094289540816326,-5.302857142857143,-2.52,28.0,3.455030493973348,calling
0.0892935234680171,0.015684,-5.178833333333333,-2.8,60.0,3.732800780468557,calling
0.1268660711143842,0.0236749722222222,-5.571166666666667,-2.79,60.0,5.7346182668654295,calling
0.0998415411205843,0.0242249722222222,-5.532333333333333,-2.49,60.0,5.864438876255198,calling
0.0930501656813857,0.0361360833333333,-4.587999999999999,-2.33,60.0,4.499157328507936,calling
0.0988180145520036,0.0235262222222222,-4.838166666666666,-2.55,60.0,4.694112802223653,calling
0.0773627817493657,0.0104543055555555,-4.769833333333334,-2.4,60.0,2.78127638564263,calling
0.1059402347237976,0.0316365555555555,-5.452166666666667,-2.2,60.0,6.795395622527556,calling
0.0971939641473001,0.0063945555555555,-5.958333333333333,-1.92,60.0,3.0044206318911693,calling
0.0717983286713555,0.0127748888888888,-5.859333333333334,-2.1,60.0,3.290221623741072,calling
0.0655489638870567,0.0085814166666666,-5.837333333333334,-2.04,60.0,1.7768216004990482,calling
0.078390050389064,0.0061865555555555,-5.882666666666665,-2.01,60.0,1.766596539488667,calling
0.0661059755241536,0.004471,-5.808833333333333,-2.06,60.0,1.956593979342674,calling
0.0937994314126334,0.0145832222222222,-5.581500000000001,-2.02,60.0,2.1526077208818144,calling
